Loc ID,Route,BMP,Start,EMP,End,K Factor %,D Factor %,T Factor %,AADT_1-AADT 2023,AADT_2-AADT 2043
4345,I-19,63.053,I-19 Exit 101 A1-Ramp,63.053,I-10 nonCard,10,53,27.619767782222652,40996,43816
4340,I-19 nonCard,63.134,I-19 Exit 101 J-Ramp,63.134,I-10,8,-,8.449879859528062,32462,34694
5578,I-19 Front,43.247,SR-19B nonCard (2),43.247,N I19 Frontage Rd,12,-,15.172413793103448,1305,1642
169_5550,I-19 Front (0),39.202,I-19 Front,39.202,E Continental Rd,-,-,-,3195,4019
100499,I-40,0,Kingman 8652 DB,0.55,S Historic Rte 66,7,56,53.56810713621427,16129,16750
100500,I-40,0.55,S Historic Rte 66,2.993,E Needle Mountain Rd,8,52,42.83845278725825,17580,18256
100501,I-40,2.993,E Needle Mountain Rd,9.79,SR-95,7,50,42.18886367603421,17187,17848
100502,I-40,9.79,SR-95,13.156,N Franconia Rd,7,50,51.81709265175719,15024,15602
100503,I-40,13.156,N Franconia Rd,20.141,W Santa Fe Ranch Rd,7,54,51.65611462845718,15005,15583
100504,I-40,20.141,W Santa Fe Ranch Rd,25.184,W Industry Dr,8,54,52.72789115646258,14700,15266
100505,I-40,25.184,W Industry Dr,26.171,W Proving Grounds Rd,6,56,44.15738161559889,14360,14913
100506,I-40,26.171,W Proving Grounds Rd,28.747,W Dean Dr,6,60,39.580349915945455,16061,16679
100507,I-40,28.747,W Dean Dr,37.028,W Griffith Rd,8,52,43.289633734288415,14798,15367
100508,I-40,37.028,W Griffith Rd,44.34,W Shinarump Dr,7,58,47.504016183732965,16807,17453
100509,I-40,44.34,W Shinarump Dr,48.868,US-93,8,58,46.2089914945322,16460,16662
100510,I-40,48.868,US-93,51.747,N Stockton Hill Rd,8,50,31.686177100124198,37843,38306
100511,I-40,51.747,N Stockton Hill Rd,53.078,SR-66,8,52,37.196007832733244,31662,32050
100512,I-40,53.078,SR-66,59.66,S Dw Ranch Rd,8,51,29.928421052631577,23750,24041
100513,I-40,59.66,S Dw Ranch Rd,66.469,S Blake Ranch Rd,8,52,21.241202815099168,26571,26897
100514,I-40,66.469,Exit 66 Blake Ranch Rd,71.977,Exit 71 US 93 - Round Valley,9,51,42.68601974325959,25629,26615
100515,I-40,71.977,US-93 nonCard,79.488,S Silver Springs Rd,9,53,51.109220203002494,16453,17086
100516,I-40,79.488,S Silver Springs Rd,87.587,N Willows Ranch Rd,7,53,41.70488795701743,15262,15849
100517,I-40,87.587,N Willows Ranch Rd,91.707,E Fort Rock Ranch Rd,7,56,26.163513778883292,15277,15865
100518,I-40,91.707,E Fort Rock Ranch Rd,96.023,Fort Rock Rd,8,52,62.017007310159634,13406,13922
100519,I-40,96.023,Fort Rock Rd,103.577,W Fort Rock Rd,7,50,23.788632792037717,15272,15859
100520,I-40,103.577,W Fort Rock Rd,109.665,Unidrd Seligman(162),7,53,62.8770458541864,14786,15355
100521,I-40,109.665,Exit 109 Anvil Rock Rd,121.078,Exit 121 SB 40 (1) - West end of Seligman,8,52,51.23779527559055,15875,16486
100522,I-40,121.078,Exit 121 SB 40 (1) - West end of Seligman,123.312,Exit 123 SB 40 (1) - East end of Seligman,7,50,26.342190889370933,14752,15319
100523,I-40,123.312,SR-40B nonCard (1),139.854,W Old Highway 66,9,56,24.960505529225905,17724,18406
100524,I-40,139.854,W Old Highway 66,144.947,Exit 145 SB 40 (2) - West end of Ash Fork,7,60,42.39755571531273,16692,17334
100525,I-40,144.947,SR-40B nonCard (2),146.275,SR-89,7,56,40.67754077791719,15940,16553
100526,I-40,146.275,SR-89,148.263,County Line Rd (A),9,59,46.12613611172689,18044,18738
100527,I-40,148.263,County Line Rd (A),149.15,Monte Carlo Rd,7,57,41.343247491234436,16542,17178
100528,I-40,149.15,Monte Carlo Rd,151.826,Corva Rd (A),7,54,43.590039863654745,17309,17975
100529,I-40,151.826,Corva Rd (A),157.775,McLellan Reservoir U,7,51,51.143059156257365,16972,17625
100530,I-40,157.775,Exit 157 Devil Dog Rd,161.979,Exit 161 West Williams,7,54,50.95313508123643,17049,17705
100531,I-40,161.979,SR-40B nonCard (3),163.543,N Grand Canyon Blvd,7,51,48.445805407903855,17308,17974
100532,I-40,163.543,N Grand Canyon Blvd,166.015,SR-64,7,53,44.83001408167371,19884,20649
100533,I-40,166.015,SR-64,167.52,Circle Pines Rd (A),7,50,33.64579087986234,22083,22932
100534,I-40,167.52,Circle Pines Rd (A),171.693,Cool Pines Rd,7,56,35.564261103506865,21187,22002
100535,I-40,171.693,Cool Pines Rd,178.257,N Parks Rd,7,53,36.48931922539429,20036,20807
100536,I-40,178.257,N Parks Rd,185.123,Transwestern Rd,7,53,38.76763875823142,21260,22078
100537,I-40,185.123,Transwestern Rd,190.542,A1 Mountain Overpass,9,50,37.30675508329006,25033,25996
100538,I-40,190.542,Exit 190 A-1 Mountain Rd,191.705,Exit 191,8,52,33.46800522363696,24504,24804
100539,I-40,191.705,SR-40B nonCard,192.576,S Flagstaff Ranch Rd,7,51,41.88621611302024,20952,21209
100540,I-40,192.576,S Flagstaff Ranch Rd,195.39,I-17,9,51,21.049346758758425,24034,25565
100541,I-40,195.39,I-17,198.347,E Butler Ave,8,54,25.270039795338263,49252,52388
100542,I-40,198.347,E Butler Ave,201.098,N Country Club Dr,7,52,30.202162236924003,43381,46144
100543,I-40,201.098,SR-40B nonCard,204.855,FS 622 Rd,6,51,-,30393,30765
100544,I-40,204.855,FS 622 Rd,207.296,N Cosnino Rd,8,54,32.3495888626557,24566,24867
100545,I-40,207.296,N Cosnino Rd,211.17,Winona Overpass,7,51,-,23647,23937
100546,I-40,211.17,Winona Overpass,219.587,Twin Arrows Overpass,8,53,49.32192177292649,24186,25116
100547,I-40,219.587,Twin Arrows Overpass,225.062,Buffalo Range Rd,7,51,46.16617182713606,21219,22035
100548,I-40,225.062,Buffalo Range Rd,230.471,Canyon Diablo Overpa,8,51,49.311633843909554,21936,22780
100549,I-40,230.471,Canyon Diablo Overpa,233.881,I 40 Meteor Crater O,7,53,45.40028908472048,21447,22272
100550,I-40,233.881,I 40 Meteor Crater O,239.671,Meteor City Rd,7,53,57.72191913526743,19613,20368
100551,I-40,239.671,Meteor City Rd,245.408,SR-99,7,54,56.420731407195944,20317,21098
100552,I-40,245.408,SR-99,252.127,Hipkoe Dr,7,54,52.238293699436134,20395,21179
100553,I-40,252.127,SR-40B nonCard,253.626,North Park Dr,7,55,46.21957415361877,21651,22484
100554,I-40,253.626,North Park Dr,255.756,Exit 255 SB 40 (6) / Oak Rd,7,52,44.79084451460142,22806,23684
100555,I-40,255.756,SR-40B nonCard,257.707,SR-87,7,52,44.6674163134677,23122,24011
100556,I-40,257.707,SR-87,264.768,Hibbard Siding Rd,8,50,54.017034417492646,20077,20850
100557,I-40,264.768,Exit 264 Hibbard Rd,269.985,Exit 269 Jackrabbit Rd,6,58,46.82844682412885,23159,24050
100558,I-40,269.985,Exit 269 Jackrabbit Rd,274.739,Exit 274 SB 40 (7) - West end of Joseph City,7,52,44.72288704303346,21309,22129
100559,I-40,274.739,Exit 274 SB 40 (7) - West end of Joseph City,277.075,Exit 277 SB 40 (7) - East end of Joseph City,7,55,46.79462571976967,20840,21642
100560,I-40,277.075,SR-40B nonCard (7),280.652,Hunt Rd,7,51,56.17376294591484,17380,18049
100561,I-40,280.652,Exit 280 Hunt Rd,283.661,Exit 283 Perkins Valley,8,51,53.76650030318578,21439,22264
100562,I-40,283.661,Exit 283 Perkins Valley,285.183,Exit 285 Hopi Dr - West end of Holbrook,7,52,52.52126063031516,19990,20759
100563,I-40,285.183,Exit 285 Hopi Dr - West end of Holbrook,286.892,Exit 286 SB 40 (8) / Navajo Rd,7,54,41.478696741854634,18354,19061
100564,I-40,286.892,Exit 286 SB 40 (8) / Navajo Rd,289.522,Exit 289 SR 77 - East end of Holbrook,7,52,50.16190263510496,17912,18602
100565,I-40,289.522,SR-40B nonCard (8),292.822,SR-77,8,60,50.912149049036096,23187,24079
100566,I-40,292.822,SR-77,294.538,Sun Valley Rd,7,50,51.900445690820774,19969,20737
100567,I-40,294.538,Sun Valley Rd,300.269,I-40 Exit 300 G-Ramp,8,52,50.4552226452574,18123,18821
100568,I-40,300.269,I-40 Exit 300 G-Ramp,303.604,Adamana Rd,7,55,47.36788253952013,19547,20299
100569,I-40,303.604,Adamana Rd,311.568,Petrified Forest Rd,7,54,44.57850368809273,18980,19710
100570,I-40,311.568,Petrified Forest Rd,320.012,I-40 Exit 320 Xing,7,52,54.23640440064654,19179,19917
100571,I-40,320.012,I-40 Exit 320 Xing,325.919,I-40 Exit 325 Xing,10,53,42.22082202404033,20632,21426
100572,I-40,325.919,I-40 Exit 325 Xing,330.014,McCarrol Rd,7,53,53.67316341829086,18676,19394
100573,I-40,330.014,McCarrol Rd,333.404,US-191 nonCard,8,51,37.604594741793335,20197,20974
100574,I-40,333.404,US-191 nonCard,339.51,US-191,7,60,49.327887498707476,19342,20086
100575,I-40,339.51,US-191,341.666,I-40 Exit 341 A-Ramp,11,55,52.36225540679712,15536,16682
100576,I-40,341.666,Exit 341 A-Ramp,343.82,Exit 343 Querino Rd,7,59,46.97425610163825,20937,21743
100577,I-40,343.82,Exit 343 Querino Rd,346.635,Exit 346 Pine Spring,7,58,49.480869063641606,20804,21605
100578,I-40,346.635,Exit 346 Pine Spring,348.22,Exit 348 Houck,7,58,47.377245508982035,20875,21678
100579,I-40,348.22,Exit 348 Houck,351.344,Exit 351 Allentown Rd,7,58,47.37147274835717,20696,21492
100580,I-40,351.344,Exit 351 Allentown Rd,354.615,Exit 354 Hawthorne Rd,8,51,41.75281736052901,21474,22300
100581,I-40,354.615,Exit 354 Hawthorne Rd,357.533,Exit 357 Window Rock,8,50,44.844439772966155,19028,19761
100582,I-40,357.533,Exit 357 Window Rock,359.202,Exit 359 Grants Rd,7,52,42.824318735352236,21761,22598
100583,I-40,359.202,Exit 359 Grants Rd,359.634,New Mexico State Line,7,57,46.64933281004709,20384,21168
102322,SR-24,0,SR-202 nonCard,1.103,Hawes Rd,8,59,14.426315789473684,19000,23775
102322,SR-24,1.103,Hawes Rd,2.039,Ellsworth Rd,8,59,5.875243727540809,62057,77652
102322,SR-24,2.039,Ellsworth Rd,3.95,S Mountain Rd,8,59,5.710878708284319,62057,71518
-,SR-24,3.95,S Mountain Rd,5.6370000000000005,N Ironwood Rd,8,59,5.874844591794447,60325,62447
100669,SR-51,0,Exit 1 I-10 (Exit 147),0.675,Exit 1A SR 202 (Exit 1471A),8,61,3.634516010464638,92502,96763
7600,SR-51,0.675,SR-51 Exit 0 Y-Ramp,0.675,SR-202 Exit 1 A1-Ramp,10,56,3.2819515807989634,43206,54063
100670,SR-51,1.033,SR-202 Exit 1 A1-Ramp,1.105,McDowell Rd,9,56,13.902036562594988,92116,115264
100671,SR-51,1.105,McDowell Rd,1.5510000000000002,SR-51 Exit 1 A3-Ramp,8,53,6.891041858631912,187751,196399
100672,SR-51,1.5510000000000002,SR-51 Exit 1 A3-Ramp,2.686,Indian School Rd,6,54,7.241454505806029,183430,191879
100673,SR-51,2.686,Indian School Rd,3.357,Highland Ave,8,56,7.302374462215508,182694,191109
100674,SR-51,3.357,Highland Ave,3.862,Colter St,8,57,3.2121904866830087,145228,151917
100675,SR-51,3.862,Colter St,4.61,Bethany Home Rd,9,54,7.239661964009926,172881,180844
100676,SR-51,4.61,Bethany Home Rd,5.673,Glendale Ave,9,54,7.267334757939723,162852,170353
100677,SR-51,5.673,Glendale Ave,7.029,Northern Ave,7,52,7.852470540575964,167858,179400
100678,SR-51,7.029,Northern Ave,9.07,32nd St,9,56,7.707636042550399,167613,179138
100679,SR-51,9.07,32nd St,9.538,Shea Blvd,9,58,6.49549526556239,156724,196108
100680,SR-51,9.538,Shea Blvd,10.532,Cactus Rd,9,56,7.428090676629967,150954,161334
100681,SR-51,10.532,Cactus Rd,11.547,Thunderbird Rd,7,68,6.980617807389461,145288,155278
100682,SR-51,11.547,Thunderbird Rd,12.578,Greenway Rd,8,52,5.674090288623535,162634,173817
100683,SR-51,12.578,Greenway Rd,13.596,Bell Rd,9,53,6.326805063917271,129386,138283
100684,SR-51,13.596,Bell Rd,14.615,Union Hills Dr,9,57,7.406739178995481,116394,124397
100685,SR-51,14.615,Union Hills Dr,15.417,SR-51 Exit 15 A-Ramp,9,53,2.1427089097952408,115648,123600
7253,SR-51,15.417,SR-51 Exit 15 A-Ramp,15.417,SR-101 nonCard,10,53,31.199408468244084,25696,27463
100703,SR-61,353.137,US-60,368.829,County 5057 Rd,10,66,11.886304909560723,1935,2127
100704,SR-61,368.829,County 5057 Rd,372.298,SR-180A,12,65,8.650190114068442,2104,2313
100705,SR-61,372.298,SR-180A,381.889,US-180,9,61,10.21505376344086,1674,1840
100706,SR-61,416.49,US-191,430.254,New Mexico State Line,15,63,45.625,160,176
6004,SR-64,185.466,I-40 Exit 165 G-Ramp,185.466,I-40 Exit 165 J-Ramp,8,-,-,7121,8373
100707,SR-64,185.559,I-40 Exit 165 J-Ramp,191.089,E Spring Valley Rd,9,51,13.413441386055611,7157,8415
100708,SR-64,191.089,E Spring Valley Rd,213.459,US-180,10,52,20.25668449197861,4675,5496
100709,SR-64,213.459,US-180,234.624,Corsair Dr,14,57,4.612237307048541,5377,6322
100710,SR-64,234.624,Corsair Dr,241.728,SR-64 nonCard,14,57,3.8083538083538087,6512,7656
100711,SR-64,241.728,South Entrance Rd,295.209,N Us Highway 89,11,50,13.746130030959753,1615,1830
214_KNG-018,SR-66,56.422,SR-40B nonCard (0),56.422,I-40 Exit 53 A-Ramp,8,55,20.23339317773788,5570,5734
5784,SR-66,56.574,I-40 Exit 53 A-Ramp,56.574,I-40 Exit 53 D-Ramp,9,61,15.45045045045045,19980,20569
100712,SR-66,56.72,I-40 Exit 53,58.258,Castle Rock Rd,9,56,6.363044892648016,15370,17153
100713,SR-66,58.258,Castle Rock Rd,60.836,Long Mountain Rd,8,57,9.579401887094194,12506,13956
100714,SR-66,60.836,Long Mountain Rd,66.156,E Calle Alamo,8,68,6.8606488797992,10757,12005
100715,SR-66,66.156,E Calle Alamo,71.091,E Concho Dr,7,54,16.878980891719745,3768,4142
100716,SR-66,71.091,E Concho Dr,74.772,N Antares Rd,8,62,15.458207452165157,1986,2183
100717,SR-66,74.772,N Antares Rd,110.552,Indian Route 18,11,72,14.327700220426157,1361,1497
100718,SR-66,110.552,Indian Route 18,123.213,W Old Highway 66,11,67,19.12663755458515,1145,1259
100722,SR-67,579.301,US-89A,610.386,State Route 67,12,72,94.7867298578199,211,1376
100723,SR-68,0,SR-95,1.359,Davis Dam Hwy,9,56,9.555930297920181,16011,16483
100724,SR-68,1.359,Davis Dam Hwy,2.4939999999999998,E Landon Dr,8,56,11.903632742103767,10543,10854
100725,SR-68,2.4939999999999998,E Landon Dr,4.093,N La Puerta Rd,8,55,12.37537259738925,9729,10016
100726,SR-68,4.093,N La Puerta Rd,17.802,N Estrella Rd,9,64,17.493386243386244,9072,10666
100727,SR-68,17.802,N Estrella Rd,21.808,S Verde Rd,7,52,6.4203060843598365,10716,12599
100728,SR-68,21.808,S Verde Rd,27.108,US-93 Exit 67 C-Ramp,8,51,5.28605325599789,15172,17838
-,SR-69,262.007,I-17,262.007,SR-69 Exit 262 A-Ramp,-,-,7.894253717642739,16341,17636
5194,SR-69,262.26,SR-69 Exit 262 A-Ramp,262.26,SR-69 Exit 262 G-Ramp,7,50,20.62479555119398,6114,6295
100735,SR-69,263.127,SR-69 Exit 262 G-Ramp,265.308,S Spring Ln,10,51,4.635096835144072,16936,17435
100736,SR-69,265.308,S Spring Ln,270.709,Central Ave,6,54,13.456681350954478,17025,17526
100737,SR-69,270.709,Central Ave,272.019,Unidrd Mayer,8,63,12.158110506027045,16343,16824
102313,SR-69,272.019,Unidrd Mayer,275.053,Unidrd Mayer,10,56,9.39036943840787,17486,18001
102314,SR-69,275.053,Unidrd Mayer,279.111,E Main St,7,55,12.094878941903044,18297,18836
100738,SR-69,279.111,E Main St,279.982,E Prescott Dells Ranch Rd,6,59,14.099413151426996,19937,20524
100757,SR-69,279.982,E Prescott Dells Ranch Rd,281.07,Prescott 8850/Prescott 8851 DB,9,67,14.917215028656337,18844,19400
100739,SR-69,281.07,SR 169,283.518,N Fain Rd,6,58,10.388131104593217,35117,36152
100741,SR-69,283.518,SR-89S (A),286.268,N Mendecino Dr,9,55,5.118110236220472,27686,28501
100743,SR-69,286.268,N Mendecino Dr,287.487,N Robert Rd,9,55,3.7310348898990493,33878,34876
100745,SR-69,287.487,N Robert Rd,288.695,N Glassford Hill Rd SB,7,51,7.479010163499779,36208,37274
100747,SR-69,288.695,N Glassford Hill Rd SB,289.491,N Prescott East Hwy,6,51,7.776975821003249,38794,39937
102325,SR-69,289.491,N Prescott East Hwy,290.109,E Sundog Ranch Rd,9,54,5.506756756756757,38480,39614
100749,SR-69,290.109,E Sundog Ranch Rd,290.796,E Diamond Dr,9,54,3.201718762281552,38167,39291
102326,SR-69,290.796,E Diamond Dr,290.996,E Ramada Dr,9,55,7.682048546279008,37490,38595
102327,SR-69,290.996,E Ramada Dr,291.653,E Robin Dr,8,57,7.524316388328134,38143,39267
102328,SR-69,291.653,E Robin Dr,292.101,Old Black Canyon Hwy,9,56,3.0180039546258715,38436,39568
102315,SR-69,292.101,Old Black Canyon Hwy,293.07,N Walker Rd,8,51,9.026762117363303,38973,40121
100751,SR-69,293.07,N Walker Rd,293.746,Prescott Lakes Pkwy,8,50,5.200378668349638,47535,48935
100754,SR-69,293.746,Prescott Lakes Pkwy,295.8,Heather Heights,8,51,6.410766902922672,37671,38780
100755,SR-69,295.8,Heather Heights,296.235,SR-69 Exit 296 A1-Ramp,9,57,5.763102220079805,37341,38440
-,SR-69,296.235,SR-69 Exit 296 A1-Ramp,296.235,SR-89,10,51,10.365305020694619,33342,34325
5195,E Cordes Lakes Rd,262.506,SR-69 Front,262.506,SR-69 Front,11,-,7.117241379310345,3625,4259
100763,SR-71,86.01,US-60,102.912,US-93,12,69,18.14720812182741,788,893
100764,SR-71,102.912,US-93,109.642,SR-89,14,50,46.39498432601881,957,1084
100765,SR-72,13.097,State Highway 95,24.575,Willamette Dr,7,57,25.422222222222224,3375,3824
100766,SR-72,24.575,Willamette Dr,27.021,Plomosa Rd,6,58,16.54541187514668,4261,4828
100767,SR-72,27.021,Plomosa Rd,46.712,Vicksburg Rd,12,75,25.373653110879392,2877,3259
102323,SR-72,46.712,Vicksburg Rd,49.912,US-60,9,63,49.87212276214834,782,886
100768,SR-73,310.365,US-60,319.871,D 1 Rd,9,58,52.318668252080855,841,925
100769,SR-73,319.871,D 1 Rd,332.303,Farm Rd,9,51,31.661442006269592,1276,1403
100770,SR-73,332.303,Farm Rd,335.054,Fort Apache Rd,13,59,12.909604519774012,3540,3891
100771,SR-73,335.054,Fort Apache Rd,337.549,W Fatco Rd,11,63,14.317824230164081,4449,5040
100772,SR-73,337.549,W Fatco Rd,338.242,Falcon Way,10,51,5.738843549227297,11518,13048
100774,SR-73,338.242,Falcon Way,338.829,E East Fork Rd,10,53,5.0808919982509835,11435,12954
100776,SR-73,338.829,E East Fork Rd,339.588,W Locust St,10,53,5.913106183522625,11094,12568
100778,SR-73,339.588,W Locust St,341.963,N Potter St,9,51,4.625199362041467,8151,9234
100780,SR-73,341.963,N Potter St,343.418,E 54th St,10,58,4.510756419153366,5764,6530
100781,SR-73,343.418,E 54th St,357.751,SR-260,11,61,4.479822288041467,5402,6120
100782,SR-74,0.066,US-60,1.2530000000000001,Castle Hot Springs Rd W,8,53,30.882671871611368,4611,4747
102296,SR-74,1.2530000000000001,Castle Hot Springs Rd W,6.999,211th Ave,8,51,30.606125508674236,4669,4807
100783,SR-74,6.999,211th Ave,18.88,Castle Hot Springs Rd E,13,58,15.496273048254217,5098,5248
100784,SR-74,18.88,Castle Hot Springs Rd E,20.88,Bypass Rd,14,71,10.402270483711746,8104,8343
100785,SR-74,20.88,Bypass Rd,22.318,87th Ave,8,55,12.422600619195046,7752,7981
100786,SR-74,22.318,87th Ave,23.997,New River Rd,8,55,11.583548579376117,10066,10363
100787,SR-74,23.997,New River Rd,29.037,Archery Dr,9,52,21.585137663726275,7482,7703
100788,SR-74,29.037,Archery Dr,30.767,I-17,12,62,18.463580295105004,12809,13187
100789,SR-74,30.767,I-17,31.235,Carefree Hwy,8,52,4.033353251127166,36818,37903
100790,SR-75,378.912,US-70,379.518,Virden Rd,10,56,42.03928123694108,2393,2631
100791,SR-75,379.518,Virden Rd,391.287,Kaywood Wash Rd,12,77,27.16165413533835,1064,1170
100792,SR-75,391.287,Kaywood Wash Rd,398.332,US-191,12,81,20.74643249176729,1822,2003
4564,SR-10B (3),0,I-10 Exit 306 G-Ramp,0,I-10 Front nonCard,8,98,52.841973766396,3202,3574
156_CAG-0409,SR-76,50.243,E Main St,50.243,E Avenue G,9,53,10.393700787401574,635,791
156_CAG-0074,SR-76,50.853,E Avenue G,50.853,S McNab Pkwy,9,65,1.9862490450725745,1309,1646
156_11208,SR-76,51.292,S McNab Pkwy,51.292,E Webb Rd,9,64,3.2488822652757077,3355,3688
156_11207,SR-76,52.033,E Webb Rd,52.033,SR-77 Exit 109 J-Ramp,8,65,6.00828729281768,2896,3609
156_11207,SR-76,56.281,E Webb Rd,56.281,SR-77 Exit 109 J-Ramp,8,65,6.00828729281768,2896,3609
4284,SR-77,68.056,I-10 Front,68.056,I-10 Front nonCard,9,53,7.181713568364892,19118,21690
100793,SR-77,68.142,I-10 Front nonCard,69.541,N Oracle Rd,7,51,6.1239223680298975,23547,27420
100794,SR-77,69.541,N Oracle Rd,70.295,W Prince Rd,8,53,6.721754330208168,37758,43968
100795,SR-77,70.295,W Prince Rd,70.796,W Roger Rd,9,54,2.1223994775632056,42876,49927
100796,SR-77,70.796,W Roger Rd,71.303,W Wetmore Rd,8,59,2.3856337658933016,38145,44418
100797,SR-77,71.303,W Wetmore Rd,72.058,W River Rd,7,52,2.5880947640852083,35161,39892
100798,SR-77,72.058,W River Rd,73.843,W Orange Grove Rd,9,54,2.300663710229471,33599,39125
100799,SR-77,73.843,W Orange Grove Rd,74.855,W Ina Rd,9,51,2.0226071484640746,38218,44503
100800,SR-77,74.855,W Ina Rd,75.869,W Magee Rd,8,52,14.170114522138661,43747,50943
100801,SR-77,75.869,W Magee Rd,76.934,W Hardy Rd,9,52,2.0732044744851574,50598,52088
100802,SR-77,76.934,W Hardy Rd,77.983,E Linda Vista Blvd,8,53,12.245309211410147,44662,45977
100803,SR-77,77.983,E Linda Vista Blvd,79.124,E Pusch View Ln,9,51,12.110542748953696,45159,46488
100804,SR-77,79.124,E Pusch View Ln,81.811,E Tangerine Rd,9,56,8.443137137197226,33317,34298
100805,SR-77,81.811,SR-989 nonCard,82.746,E Rancho Vistoso Blvd,8,61,6.882456246593593,33026,33999
100806,SR-77,82.746,E Rancho Vistoso Blvd,83.958,N Big Wash Overlook Pl,8,51,7.370049504950495,32320,33272
100807,SR-77,83.958,N Big Wash Overlook Pl,85.73,E Golder Ranch Dr,8,51,7.547875990268854,32062,33006
100808,SR-77,85.73,E Golder Ranch Dr,91.137,SR-79,10,54,12.24537037037037,12960,13342
100809,SR-77,91.137,SR-79,100.271,W American Ave,9,57,5.6939501779359425,8430,9408
100810,SR-77,100.271,W American Ave,103.333,E American Ave,6,59,24.824143408214205,4407,4918
100811,SR-77,103.333,E American Ave,109.149,SR-76,8,51,12.272543469470278,4946,5603
100812,SR-77,109.149,SR-76,113.614,S Main St,7,52,14.749098974216801,3607,4086
100813,SR-77,113.614,S Main St,115.312,E Owens Pl,10,61,7.57825370675453,3642,4065
100814,SR-77,115.312,E Owens Pl,134.809,SR-77 Front,9,69,18.564146134239593,2354,2667
100815,SR-77,134.809,SR-77 Front,170.913,US-70,9,56,14.539682539682538,1575,1785
100816,SR-77,342.231,US-60,349.563,White Mountain Lake Rd,9,51,11.591079460269865,10672,12547
102309,SR-77,349.563,White Mountain Lake Rd,353.369,Shumway Rd,9,56,7.079044474655273,10298,12108
100817,SR-77,353.369,Shumway Rd,357.399,Driveway,9,66,8.174542682926829,10496,12340
100818,SR-77,357.399,Driveway,357.965,E Cattle Ln,10,62,14.135748056735315,12479,14672
100820,SR-77,357.965,E Cattle Ln,359.423,W Rodeo Rd,9,53,10.975984276150113,16281,19142
100822,SR-77,359.423,W Rodeo Rd,361.033,SR-277,9,55,10.097584196120433,16806,19759
100824,SR-77,361.033,SR-277,364.95,Driveway (347),9,56,7.852706299911269,4508,5301
100825,SR-77,364.95,Driveway (347),386.205,SR-377,11,58,17.864300028628683,3493,4107
100826,SR-77,386.205,SR-377,387.813,US-180,9,53,12.426934767360299,8554,10058
100827,SR-77,387.813,US-180,388.54,W Hopi Dr,9,55,13.338651067978374,11283,13266
6374,SR-77,395.072,Petrified Forest Dr,395.072,I-40 Exit 292 C-Ramp,12,51,5.875531503672208,2587,2844
100828,SR-77,395.255,I-40 Exit 292 C-Ramp,400.465,Mission Ln,11,70,10.99060014461316,1383,1521
102308,SR-77,400.465,Mission Ln,408.962,BIA 006,9,53,9.488139825218477,1602,1761
100845,SR-78,154.544,US-191,174.737,Safford 8451 DB,21,81,10.16042780748663,374,412
100846,SR-79,91.118,SR-77,119.004,E 96 Ranch Rd,16,50,9.85592665356909,3054,3409
100847,SR-79,119.004,E 96 Ranch Rd,127.643,E Cactus Forest Rd,9,53,25.932261375299348,2923,3262
100848,SR-79,127.643,E Cactus Forest Rd,132.28,N Highway 79B,7,53,16.965023409529056,3631,4052
100849,SR-79,132.28,N Highway 79B,132.899,E Florence Heights Dr,9,55,16.508644729503626,3586,4002
100850,SR-79,132.899,E Florence Heights Dr,133.511,SR-79B nonCard,9,59,6.491408430019092,6809,7599
100851,SR-79,133.511,SR-79B nonCard,134.485,E Diversion Dam Rd,8,56,10.344827586206897,16153,16629
100852,SR-79,134.485,E Diversion Dam Rd,136.026,E Hunt Hwy,8,60,6.1893410522731145,11746,12093
100853,SR-79,136.026,E Hunt Hwy,137.301,N Highway 79,8,66,9.260741926874832,7494,7715
100854,SR-79,137.301,N Highway 79,150.28,E Old Us-60,9,58,9.5,7600,7824
100855,SR-80,293.285,Nb Sr-80 Exit 293 U Ramp,294.617,E Country Club Dr,8,54,14.793552660631487,9058,10109
100856,SR-80,294.617,E Country Club Dr,295.784,E Post Ranch Rd,8,62,12.729465362454778,7463,8329
100857,SR-80,295.784,E Post Ranch Rd,298.336,S Apache Powder Rd,8,52,16.08927837874846,7303,8150
100858,SR-80,298.336,S Apache Powder Rd,300.773,E Barr Loop,8,50,8.653540806605271,6298,7028
100859,SR-80,300.773,E Barr Loop,303.415,S Judd St,8,56,20.197708380139296,4451,4967
100860,SR-80,303.415,S Judd St,313.909,SR-82,12,53,11.802575107296137,4194,4752
100861,SR-80,313.909,SR-82,317.04,SR-80 Exit 317 G-Ramp,8,58,12.684223242329065,4139,4619
100862,SR-80,317.04,SR-80 Exit 317 G-Ramp,318.031,N Camino San Rafael,9,55,17.209759292615033,6107,6816
100863,SR-80,318.031,N Camino San Rafael,321.053,E Davis Rd,8,55,14.315281131424628,2899,3284
100864,SR-80,321.053,E Davis Rd,332.884,SR-90,14,59,7.514124293785311,1770,2006
100865,SR-80,332.884,SR-90,337.114,W Hidden Meadow Ln,8,51,7.746352008647091,5551,6527
100866,SR-80,337.114,W Hidden Meadow Ln,341.505,SR-80 Exit 341 B-Ramp,9,78,10.75031525851198,3172,3266
100867,SR-80,341.505,SR-80 Exit 341 B-Ramp,343.335,Bisbee Rd,9,54,7.3712374581939795,7475,7696
100868,SR-80,343.335,SR-92,345.37,S Arizona St,8,53,15.671342685370742,4990,5137
